# Data format string: '(4E12.4)'
# Data printout from CCMC-simulation: version PD-1.2
# Data type:  Weimer_05  ionosphere
# Run name:   N/A  Inputs: Vx:  350.00 By:   0.00 Bz:  -4.00 N:   2.00 Tilt:  25.00
# Missing data:          NaN
# Date, time:            0           0           0  **:59:00
# Output data: field with 122x181=22082 elements
# LAT         MLT         R           PHI       
# deg         hours       R_E         kV        
 -7.1500E+01  1.2267E+01  1.0170E+00 -4.7282E+00
 -7.2000E+01  1.2267E+01  1.0170E+00 -5.7176E+00
 -7.2500E+01  1.2267E+01  1.0170E+00 -6.6434E+00
 -7.3000E+01  1.2267E+01  1.0170E+00 -7.4659E+00
 -7.3500E+01  1.2267E+01  1.0170E+00 -8.1528E+00
 -7.4000E+01  1.2267E+01  1.0170E+00 -8.6861E+00
 -7.4500E+01  1.2267E+01  1.0170E+00 -9.0615E+00
 -7.5000E+01  1.2267E+01  1.0170E+00 -9.2876E+00
 -7.5500E+01  1.2267E+01  1.0170E+00 -9.3854E+00
 -7.6000E+01  1.2267E+01  1.0170E+00 -9.3831E+00
 -7.6500E+01  1.2267E+01  1.0170E+00 -9.3148E+00
 -7.7000E+01  1.2267E+01  1.0170E+00 -9.2136E+00
 -7.7500E+01  1.2267E+01  1.0170E+00 -9.1094E+00
 -7.8000E+01  1.2267E+01  1.0170E+00 -9.0248E+00
 -7.8500E+01  1.2267E+01  1.0170E+00 -8.9723E+00
 -7.9000E+01  1.2267E+01  1.0170E+00 -8.9535E+00
 -7.9500E+01  1.2267E+01  1.0170E+00 -8.9596E+00
 -8.0000E+01  1.2267E+01  1.0170E+00 -8.9713E+00
 -8.0500E+01  1.2267E+01  1.0170E+00 -8.9648E+00
 -8.1000E+01  1.2267E+01  1.0170E+00 -8.9103E+00
 -8.1500E+01  1.2267E+01  1.0170E+00 -8.7819E+00
 -8.2000E+01  1.2267E+01  1.0170E+00 -8.5552E+00
 -8.2500E+01  1.2267E+01  1.0170E+00 -8.2159E+00
 -8.3000E+01  1.2267E+01  1.0170E+00 -7.7588E+00
 -8.3500E+01  1.2267E+01  1.0170E+00 -7.1896E+00
 -8.4000E+01  1.2267E+01  1.0170E+00 -6.5266E+00
 -8.4500E+01  1.2267E+01  1.0170E+00 -5.7948E+00
 -8.5000E+01  1.2267E+01  1.0170E+00 -5.0292E+00
 -8.5500E+01  1.2267E+01  1.0170E+00 -4.2644E+00
 -8.6000E+01  1.2267E+01  1.0170E+00 -3.5371E+00
 -8.6500E+01  1.2267E+01  1.0170E+00 -2.8769E+00
 -8.7000E+01  1.2267E+01  1.0170E+00 -2.3058E+00
 -8.7500E+01  1.2267E+01  1.0170E+00 -1.8347E+00
 -8.8000E+01  1.2267E+01  1.0170E+00 -1.4616E+00
 -8.8500E+01  1.2267E+01  1.0170E+00 -1.1723E+00
 -8.9000E+01  1.2267E+01  1.0170E+00 -9.4127E-01
 -8.9500E+01  1.2267E+01  1.0170E+00 -7.3392E-01
 -9.0000E+01  1.2267E+01  1.0170E+00 -5.1197E-01
  9.0000E+01  1.2400E+01  1.0170E+00 -1.6180E+01
  8.9500E+01  1.2400E+01  1.0170E+00 -1.6363E+01
  8.9000E+01  1.2400E+01  1.0170E+00 -1.6461E+01
  8.8500E+01  1.2400E+01  1.0170E+00 -1.6483E+01
  8.8000E+01  1.2400E+01  1.0170E+00 -1.6443E+01
  8.7500E+01  1.2400E+01  1.0170E+00 -1.6353E+01
  8.7000E+01  1.2400E+01  1.0170E+00 -1.6229E+01
  8.6500E+01  1.2400E+01  1.0170E+00 -1.6085E+01
  8.6000E+01  1.2400E+01  1.0170E+00 -1.5930E+01
  8.5500E+01  1.2400E+01  1.0170E+00 -1.5774E+01
  8.5000E+01  1.2400E+01  1.0170E+00 -1.5620E+01
  8.4500E+01  1.2400E+01  1.0170E+00 -1.5471E+01
  8.4000E+01  1.2400E+01  1.0170E+00 -1.5325E+01
  8.3500E+01  1.2400E+01  1.0170E+00 -1.5178E+01
